name,cpu_brand,cpu_model,cpu_gen,gpu_brand,gpu_series,gpu_gen,ram_gb,rom_gb,reviews,price
"Игровой компьютер ПК (Intel Core i5-14400F, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 5060 (8 Гб), ",INTEL,I5,14,NVIDIA,RTX,5060,32,1024,0,3203610
"C2 (AMD Ryzen 5 5600, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 5060 Ti (16 Гб), Windows 11 Pro), 2",AMD,RYZEN 5,56,NVIDIA,RTX,5060,32,1024,2,1384761
"Игровой компьютер ПК (AMD Ryzen 5 7500F, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 5060 (8 Гб), Win",AMD,RYZEN 5,75,NVIDIA,RTX,5060,32,1024,0,3579402
"Chili Peppers (AMD Ryzen 5 5600, RAM 32 ГБ, SSD 960 ГБ, NVIDIA GeForce RTX 2060 SUPER (8 Гб), Window",AMD,RYZEN 5,56,NVIDIA,RTX,2060,32,960,233,694751
"S5 (AMD Ryzen 7 8700F, RAM 32 ГБ, SSD 1024 ГБ, AMD Radeon RX 580 (8 Гб), Windows 11 Pro), 20240882, ",AMD,RYZEN 7,87,AMD,RX,580,32,1024,1,1274093
"Mini (AMD Ryzen 5 5600, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon RX 580 (8 Гб), Windows 11 Pro), 20236554, ",AMD,RYZEN 5,56,AMD,RX,580,16,512,2,771662
"C2 (AMD Ryzen 5 5600, RAM 32 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 5060 Ti (16 Гб), Windows 11 Pro), 20",AMD,RYZEN 5,56,NVIDIA,RTX,5060,32,512,2,1334584
"Игровой компьютер ""BAZA V1"" Black | WI-FI | I3 12100F | I7 6700 | I7 3770 | I5 3570 | 2650V190 (Inte",INTEL,I3,0,AMD,RX,5600,8,256,2,275660
"Игровой компьютер ПК (AMD Ryzen 5 5600, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 4060 Ti (8 Гб), W",AMD,RYZEN 5,56,NVIDIA,RTX,4060,32,1024,0,4839149
"Игровой компьютер ПК системный блок Роскомп (AMD Ryzen 5 7500F, RAM 16 ГБ, SSD 1024 ГБ, NVIDIA GeFor",AMD,RYZEN 5,75,NVIDIA,RTX,4060,16,1024,0,3190758
"Игровой компьютер ПК (AMD Ryzen 5 5600, RAM 16 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 4060 Ti (8 Гб), W",AMD,RYZEN 5,56,NVIDIA,RTX,4060,16,1024,1,3877531
"Игровой компьютер ""BAZA V1"" Black | WI-FI | I3 12100F | I7 6700 | I7 3770 | I5 3570 | 2650V204 (Inte",INTEL,I3,0,AMD,RX,5700,16,128,2,303030
"Игровой компьютер ITP Premium 1529 (Intel Core i5-13400F, RAM 32 ГБ, SSD 1000 ГБ, NVIDIA GeForce RTX",INTEL,I5,13,NVIDIA,RTX,3050,32,1000,0,802086
"(Intel Core i3-6100, RAM 16 ГБ, SSD 120 ГБ, Intel HD Graphics 530, Windows), черный матовый 1 января",INTEL,I3,6,INTEL,INTEGRATED_INTEL,0,16,120,0,164335
"Игровой компьютер ""BALANCE"" M2 NVME | WIFI (AMD Ryzen 5 5500, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce",AMD,RYZEN 5,55,NVIDIA,GTX,1080,32,1024,23,634539
"Игровой компьютер ПК (AMD Ryzen 5 3600, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 3060 (12 Гб), Win",AMD,RYZEN 5,36,NVIDIA,RTX,3060,32,1024,0,2897638
"Игровой компьютер ""BAZA V1"" Black | WI-FI | I3 12100F | I7 6700 | I7 3770 | I5 3570 | 2650V400 (Inte",INTEL,XEON,26,NVIDIA,RTX,3060,8,1024,2,452051
"(AMD Ryzen 5 7500F, RAM 16 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 5060 (8 Гб), Windows 11 Pro), черный ",AMD,RYZEN 5,75,NVIDIA,RTX,5060,16,1024,5,885210
"Игровой компьютер ПК системный блок Роскомп (AMD Ryzen 5 7500F, RAM 16 ГБ, SSD 1024 ГБ, NVIDIA GeFor",AMD,RYZEN 5,75,NVIDIA,RTX,3060,16,1024,0,3190758
"Игровой компьютер ПК системный блок Роскомп (AMD Ryzen 5 2600, RAM 8 ГБ, SSD 512 ГБ, AMD Radeon RX 5",AMD,RYZEN 5,26,AMD,RX,580,8,512,0,3190758
"Игровой компьютер ПК системный блок Роскомп (AMD Ryzen 5 5600, RAM 8 ГБ, SSD 256 ГБ, NVIDIA GeForce ",AMD,RYZEN 5,56,NVIDIA,RTX,2060,8,256,0,3190758
"Игровой компьютер ПК (Intel Core i7-12700F, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 4060 (8 Гб), ",INTEL,I7,12,NVIDIA,RTX,4060,32,1024,0,3889686
"Игровой компьютер ПК (AMD Ryzen 5 7500F, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 5070 (12 Гб), Wi",AMD,RYZEN 5,75,NVIDIA,RTX,5070,32,1024,0,4245364
"Игровой компьютер ПК (AMD Ryzen 5 2600, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 3060 (12 Гб), Wind",AMD,RYZEN 5,26,NVIDIA,RTX,3060,16,512,0,2347733
"DK3 (AMD Ryzen 7 5700, RAM 32 ГБ, SSD 1024 ГБ, AMD Radeon RX 580 (8 Гб), Windows 11 Pro), 20232758, ",AMD,RYZEN 7,57,AMD,RX,580,32,1024,2,987135
"Игровой компьютер ""BALANCE"" M2 NVME | WIFI (AMD Ryzen 5 5500, RAM 16 ГБ, SSD 256 ГБ, NVIDIA GeForce ",AMD,RYZEN 5,55,NVIDIA,GTX,1080,16,256,23,468013
"Игровой компьютер ПК (AMD Ryzen 5 3600, RAM 32 ГБ, SSD 512 ГБ, AMD Radeon RX 580 (8 Гб), Windows 10 ",AMD,RYZEN 5,36,AMD,RX,580,32,512,0,1876218
"Mini (Intel Core i9-12900F, RAM 32 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 5070 (12 Гб), Windows 11 Pro),",INTEL,I9,12,NVIDIA,RTX,5070,32,512,1,1637710
"Офисный компьютер 8GEN (Intel Core i3-8100, RAM 4 ГБ, SSD 480 ГБ, Intel UHD Graphics 630, Windows 10",INTEL,I3,8,INTEL,INTEGRATED_INTEL,0,4,480,5,193393
"Игровой компьютер ПК (Intel Core i5-13400F, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 4060 Ti (8 Гб",INTEL,I5,13,NVIDIA,RTX,4060,32,1024,1,4365094
"Mini (Intel Core i7-12700K, RAM 32 ГБ, SSD 2048 ГБ, Intel UHD Graphics 770, Windows 11 Pro), 2022983",INTEL,I7,12,INTEL,INTEGRATED_INTEL,0,32,2048,6,1031841
"(AMD Ryzen 5 5500, RAM 16 ГБ, SSD 256 ГБ, NVIDIA GeForce RTX 3060 (12 Гб), Windows 11 Pro), черный 4",AMD,RYZEN 5,55,NVIDIA,RTX,3060,16,256,5,569722
"Игровой компьютер ""BAZA V1"" Black | WI-FI | I3 12100F | I7 6700 | I7 3770 | I5 3570 | 2650V120 (Inte",INTEL,I3,0,AMD,RX,5700,16,128,2,281742
"Игровой компьютер ПК системный блок Роскомп (AMD Ryzen 5 5600, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForc",AMD,RYZEN 5,56,NVIDIA,RTX,5060,32,1024,0,3190758
"Игровой компьютер ПК системный блок Роскомп (Intel Core i5-14400F, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA Ge",INTEL,I5,14,NVIDIA,RTX,5060,32,1024,0,3284443
"Игровой компьютер ""BAZA V1"" Black | WI-FI | I3 12100F | I7 6700 | I7 3770 | I5 3570 | 2650V141 (Inte",INTEL,I3,0,NVIDIA,RTX,2060,16,256,2,326345
"(Intel Core i5-10400F, RAM 16 ГБ, SSD 256 ГБ, NVIDIA GeForce RTX 3060 Ti (8 Гб), Windows 11 Pro), че",INTEL,I5,10,NVIDIA,RTX,3060,16,256,33,558433
"(AMD Ryzen 5 2600, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 3060 (12 Гб), Windows 11 Pro), черный ",AMD,RYZEN 5,26,NVIDIA,RTX,3060,32,1024,33,632178
"R3 (Intel Core i9-14900KF, RAM 64 ГБ, SSD 2048 ГБ, NVIDIA GeForce RTX 5060 Ti (16 Гб), Windows 11 Pr",INTEL,I9,14,NVIDIA,RTX,5060,64,2048,3,2089514
"Office (Intel Core i5-2400, RAM 8 ГБ, SSD 512 ГБ, NVIDIA GeForce GT 710 (2 Гб), Windows 10 Pro), чер",INTEL,I5,2,NVIDIA,OTHER_NVIDIA,0,8,512,105,154290
"Игровой компьютер ""BALANCE"" M2 NVME | WIFI (AMD Ryzen 5 8400F, RAM 16 ГБ, SSD 256 ГБ, NVIDIA GeForce",AMD,RYZEN 5,84,NVIDIA,RTX,2060,16,256,23,634539
"(Intel Core i5-13400F, RAM 16 ГБ, SSD 256 ГБ, NVIDIA GeForce GTX 1080 Ti (11 Гб), Windows 11 Pro), ч",INTEL,I5,13,NVIDIA,GTX,1080,16,256,5,569722
"(Intel Core i9-14900KF, RAM 128 ГБ, SSD 1920 ГБ, HDD 1000 ГБ, NVIDIA GeForce RTX 3090 Ti (24 Гб), Wi",INTEL,I9,14,NVIDIA,RTX,3090,128,1920,0,10070338
"Игровой компьютер ITP Premium 829 (AMD Ryzen 5 4500, RAM 32 ГБ, SSD 1000 ГБ, NVIDIA GeForce RTX 4060",AMD,RYZEN 5,45,NVIDIA,RTX,4060,32,1000,18,914180
"Игровой компьютер ""BAZA V1"" Black | WI-FI | I3 12100F | I7 6700 | I7 3770 | I5 3570 | 2650V30 (Intel",INTEL,I3,12,AMD,RX,5700,16,512,2,449005
"Игровой компьютер ПК (AMD Ryzen 5 2600, RAM 16 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 4060 (8 Гб), Wind",AMD,RYZEN 5,26,NVIDIA,RTX,4060,16,1024,0,1964658
"(Intel Core i7-2600, RAM 8 ГБ, SSD 512 ГБ, Intel HD Graphics 2000, Windows 10 Pro), черный матовый 1",INTEL,I7,2,INTEL,INTEGRATED_INTEL,0,8,512,0,144432
"Chili Peppers (Intel Core i3-12100F, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 2060 (6 Гб), Windows ",INTEL,I3,12,NVIDIA,RTX,2060,16,512,233,500894
"(AMD Ryzen 5 8400F, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce GTX 1060 (6 Гб), Windows 11 Pro), черный 4",AMD,RYZEN 5,84,NVIDIA,GTX,1060,16,512,5,577079
"(AMD Ryzen 5 7500F, RAM 16 ГБ, SSD 256 ГБ, NVIDIA GeForce GTX 1060 (6 Гб), Windows 11 Pro), черный 4",AMD,RYZEN 5,75,NVIDIA,GTX,1060,16,256,5,556050
"Игровой компьютер ПК (AMD Ryzen 5 5600, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 3060 Ti (8 Гб), W",AMD,RYZEN 5,56,NVIDIA,RTX,3060,32,1024,0,5469872
"(AMD Ryzen 5 7500F, RAM 16 ГБ, SSD 256 ГБ, NVIDIA GeForce RTX 5060 Ti (16 Гб), Windows 11 Pro), черн",AMD,RYZEN 5,75,NVIDIA,RTX,5060,16,256,5,969355
"Игровой компьютер ""BALANCE"" M2 NVME | WIFI (AMD Ryzen 5 8400F, RAM 32 ГБ, SSD 512 ГБ, NVIDIA GeForce",AMD,RYZEN 5,84,NVIDIA,RTX,3060,32,512,23,850949
"Игровой компьютер ""BAZA V1"" Black | WI-FI | I3 12100F | I7 6700 | I7 3770 | I5 3570 | 2650V211 (Inte",INTEL,I3,0,NVIDIA,GTX,1060,8,512,2,260456
"D6 (Intel Core i5-12400, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 3060 (12 Гб), Windows 11 Pro), 20",INTEL,I5,12,NVIDIA,RTX,3060,16,512,2,1082070
"Игровой компьютер ITP Premium 314 (Intel Core i7-12700F, RAM 32 ГБ, SSD 2000 ГБ, NVIDIA GeForce RTX ",INTEL,I7,12,NVIDIA,RTX,3060,32,2000,39,1024650
"Игровой компьютер ПК (AMD Ryzen 5 2600, RAM 16 ГБ, SSD 1024 ГБ, AMD Radeon RX 580 (8 Гб), Windows 10",AMD,RYZEN 5,26,AMD,RX,580,16,1024,0,1108790
"T3 (Intel Core i5-12400, RAM 32 ГБ, SSD 2048 ГБ, Intel UHD Graphics 730, Windows 11 Pro), 20238498, ",INTEL,I5,12,INTEL,INTEGRATED_INTEL,0,32,2048,1,900227
"Игровой компьютер ITP Premium 1529 (Intel Core i5-13400F, RAM 32 ГБ, SSD 1000 ГБ, NVIDIA GeForce RTX",INTEL,I5,13,NVIDIA,RTX,3050,32,1000,0,794127
"(Intel Core i5-12400F, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 5070 (12 Гб), Windows 11 Pro), чер",INTEL,I5,12,NVIDIA,RTX,5070,32,1024,33,1081868
"(Intel Core i7-4790, RAM 16 ГБ, SSD 240 ГБ, Intel HD Graphics 4600, Windows 10 Home), черный матовый",INTEL,I7,4,INTEL,INTEGRATED_INTEL,0,16,240,0,126329
"Игровой компьютер 1830 (Intel Core i7-12700F, RAM 32 ГБ, SSD 1000 ГБ, NVIDIA GeForce RTX 5070 (12 Гб",INTEL,I7,12,NVIDIA,RTX,5070,32,1000,10,1484284
"Игровой компьютер ПК (Intel Core i5-10400F, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon RX 580 (8 Гб), Windows",INTEL,I5,10,AMD,RX,580,16,512,0,631163
"Black (Intel Core i5-12400F, RAM 64 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 5070 (12 Гб), Windows 11 Pro",INTEL,I5,12,NVIDIA,RTX,5070,64,1024,1,1759310
"Игровой компьютер (Intel Core i5-12600K, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 4060 Ti (8 Гб), W",INTEL,I5,12,NVIDIA,RTX,4060,16,512,74,772871
"Компьютер для дома и работы QUANTA I5-2500 Windows 10 Pro 512Gb SSD (Intel Core i5-2500, RAM 8 ГБ, S",INTEL,I5,2,INTEL,INTEGRATED_INTEL,0,8,512,3,166427
"Office (Intel Core i7-2600, RAM 8 ГБ, SSD 240 ГБ, Intel HD Graphics 2000, Windows 10 Pro), черный 4.",INTEL,I7,2,INTEL,INTEGRATED_INTEL,0,8,240,105,136697
"N5 (AMD Ryzen 3 3200G, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce GT 1030 (2 Гб), Windows 11 Pro), 20218",AMD,RYZEN 3,32,NVIDIA,OTHER_NVIDIA,0,32,1024,1,787349
"F3 (Intel Core i9-12900KF, RAM 64 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 4060 (8 Гб), Windows 11 Pro), ",INTEL,I9,12,NVIDIA,RTX,4060,64,1024,2,2051915
"Black (Intel Core i7-12700KF, RAM 64 ГБ, SSD 2048 ГБ, NVIDIA GeForce RTX 5070 (12 Гб), Windows 11 Pr",INTEL,I7,12,NVIDIA,RTX,5070,64,2048,1,2010143
"112R (AMD Ryzen 7 8700F, RAM 32 ГБ, SSD 1024 ГБ, AMD Radeon RX 580 (8 Гб), Windows 11 Pro), 20230309",AMD,RYZEN 7,87,AMD,RX,580,32,1024,2,1259042
